user_id,products,reviews
12270039,503,95
491672,4531,792
651417,661,113
1278316,5505,142
3428752,1029,84
3480330,1406,105
4088537,427,95
5224703,1004,80
6370545,604,385
7977620,2357,936
7997259,412,80
8471103,361,80
8867837,1227,172
9103697,428,267
10117822,712,85
1438218,134,80
449933,11999,119
5156015,285,101
8133115,869,81
8411369,15955,191
8767979,2000,109
9494761,923,97
10610407,5233,121
11262348,2200,172
11401911,551,134
11537061,1139,112
11567900,466,80
12197466,722,80
12497468,891,468
14214108,953,407
2350573,767,452
3100138,711,80
3260148,3085,87
4126581,283,87
4161334,1310,113
4771534,203,141
4925387,1009,227
5381971,881,99
5861440,307,81
7106975,753,88
7469539,1650,103
8932875,459,146
9445771,349,140
9976068,169,100
10648996,299,81
10846767,294,103
12428787,184,87
12676544,1127,95
13563596,1211,139
13852411,938,91
11818129,292,116
1028985,5058,273
7026760,742,98
7091222,525,210
7727203,2049,295
10392702,881,85
10506836,490,87
11406637,415,82
11493954,723,241
11495308,694,80
11499253,3132,154
11559054,788,96
11660456,1236,221
11999314,584,228
12085236,2505,96
12682627,2236,88
12795546,5875,175
1017121,611,157
1178317,3976,173
1253663,887,84
2537322,968,109
3066857,449,182
3207554,1065,170
3221248,430,106
3293535,1675,271
4693951,555,109
5048411,554,83
5184187,893,536
5274465,2411,82
5515379,94,93
5541919,569,103
5575997,1277,109
5832109,317,93
7227828,335,162
8156375,1027,242
9573620,1015,92
10465771,872,81
10521884,364,84
10928851,336,93
323886,316,97
11535526,1080,142
6796057,470,108
8409875,399,120
8633150,588,80
9433632,416,125
11522011,5155,221
11817358,1722,80
11854284,418,103
12045079,545,84
12186806,320,200
12231058,911,99
13022440,1141,90
14165789,282,102
1191439,802,105
1884388,335,165
2533799,828,443
4421698,377,95
5511555,175,98
5637485,1716,565
6143554,17046,379
6871647,342,82
7679660,356,101
7875837,77,173
8466276,2464,147
8945921,135,84
9209342,980,124
9659224,3574,361
10333767,289,83
10359418,348,142
10626450,443,106
12830341,1220,82
14058852,321,127
7819513,1790,81
11476670,963,176
5897913,1610,118
7295167,871,128
7952012,470,129
9029886,338,212
9160369,4688,108
9338727,451,110
10270036,643,174
10318167,1954,254
11249534,421,138
11303923,2781,97
11387301,177,88
11739313,637,129
11823690,1344,99
11849545,1405,128
11859467,559,108
12071272,977,89
12174212,793,135
811840,2782,223
1223114,2086,184
1372750,377,112
1808740,377,160
3755809,595,173
4244017,3178,245
4309422,1624,137
4591253,583,136
5727019,239,92
6202481,729,94
7065455,915,100
7446526,250,116
7957942,519,124
8152722,263,109
8177238,344,81
8437117,1781,215
8789100,343,466
9782996,824,249
9919442,571,677
10353999,661,112
13243473,1038,515
999354,309,93
541720,3082,172
5999201,2181,340
6506875,17342,155
6629628,205,91
9676952,838,121
10115719,703,287
11265099,3608,273
11397610,4788,433
12158603,221,92
12750792,291,116
190503,657,165
3782920,1867,93
5112750,965,163
5198031,892,122
5491487,842,93
6013662,744,188
6118363,192,109
6471748,1593,334
6694645,1890,94
6826827,1554,252
7172823,370,162
7858713,774,304
7872150,130,113
11961230,1236,188
3217733,1383,193
9268011,1073,236
11448055,883,80
11883055,285,81
4544222,2001,80
4784102,4634,289
6310628,3724,106
6662034,318,90
7131602,664,86
7378551,759,209
8182557,1489,121
8228680,952,85
9003363,7783,142
9335078,1965,135
9761504,880,103
11302048,305,130
11476275,217,138
11749768,1399,83
11855871,943,143
11896096,432,111
11958201,1500,165
11978365,297,170
13074308,481,140
13392386,2369,96
13625902,2920,118
13945110,1146,126
2845559,152,83
3401434,1046,268
3794158,1605,158
4487985,959,142
4536571,787,94
4583087,1046,163
5544378,747,104
5712237,1139,96
5722726,334,81
5834213,880,121
6057436,609,109
8656797,668,105
8685491,166,89
10316208,163,92
10654493,595,146
12262181,496,83
1162426,422,127
7387484,960,175
7603730,906,80
7867956,963,156
10019793,1922,82
11153631,447,120
11199695,704,97
11349184,706,187
11446262,1018,190
12486547,1788,487
13884436,414,155
53602,246,102
1053157,4090,167
3442916,276,134
3781191,551,89
3989625,717,105
4738104,744,112
5186110,2324,94
5214278,1203,88
5239663,3152,241
5271120,770,125
5537702,1366,169
6242766,265,91
7081582,1712,95
7731952,2002,206
8295482,629,92
12852692,310,164
13962074,613,139
62764,1230,307
5760502,2651,544
6868582,1891,177
8878293,794,86
8949766,1055,327
11114405,626,167
11387994,823,356
12091559,883,147
12132832,825,98
12671492,425,86
13928701,430,251
14007652,784,359
14015094,1547,132
14026292,552,108
2554452,701,184
3509489,818,88
4362246,362,93
4760098,587,259
5268576,308,118
5442455,1157,247
5988430,1060,107
6196099,2193,165
6391882,424,101
6426434,1353,355
6448382,179,83
6906252,687,243
7017477,357,113
7202389,508,114
7547246,380,117
7782940,396,103
9481585,418,83
10665233,432,100
10722203,516,83
410593,412,140
8431309,355,82
803901,880,84
8504791,321,146
11177405,3786,115
11977690,2018,99
12050217,612,287
12373537,7214,305
241163,765,133
1459338,4203,83
2811438,660,145
3264866,5246,199
4276461,349,220
4301579,1806,435
4417392,1011,317
5208048,1122,250
5306968,524,95
5360413,525,149
5569960,241,124
5713326,599,112
5742004,309,125
6079035,641,107
6167349,993,94
6270839,500,112
6588052,2959,189
7282673,455,253
7321721,228,100
8352584,414,86
8491500,850,125
8528345,456,108
8567998,1822,242
10278559,179,96
10936448,1472,105
12244359,933,152
12604829,168,104
13009002,393,90
160332,282,81
1738811,288,703
13788046,629,165
4407980,1061,173
12051864,977,90
7045938,1179,92
8667393,836,212
8989020,605,269
9548454,317,86
11474999,2569,159
11549872,3330,95
11805154,389,111
11857223,4546,107
11930121,4006,586
12192588,555,86
12393135,2068,83
12835510,1117,127
13082293,2723,83
13377265,454,91
13418969,452,89
14157550,927,88
1020887,197,94
2222794,684,94
3169389,1822,167
4311798,1918,85
4927132,352,105
5062289,340,106
5115202,9461,136
6032573,245,84
6108615,1103,108
6139928,305,179
6237371,409,85
7764149,474,90
7774085,2369,94
8353345,942,120
9009083,197,85
9067593,1247,122
9392170,513,108
9547172,298,784
9582766,282,92
10419623,630,104
11193611,3636,92
11281061,646,90
11811750,335,108
5512288,3364,299
5527180,551,230
9180500,252,118
9991064,428,220
11393302,769,341
11504609,2050,106
11606208,2351,91
11675353,181,122
11728093,1245,103
11953717,3913,281
11991291,1698,190
12016444,290,81
12250409,873,88
12264495,1351,81
12365036,1745,115
12458958,679,92
13715110,445,81
830419,515,180
2581171,796,130
4263067,212,104
4727394,2050,81
4998281,621,173
5112758,1226,4044
5118963,171,87
5214450,1859,82
5237299,1292,92
5820996,740,94
6594404,1685,120
6695057,813,99
7376354,328,120
7392082,125,80
13512362,761,104
4420502,1637,173
4673908,533,89
6225470,432,94
8408093,1115,193
8418098,1552,90
8470984,10396,105
11202888,593,166
11209206,12325,537
11441822,15500,574
11587025,683,97
11777383,2612,291
11892508,1526,117
12249454,2404,411
12992456,253,91
14053070,5197,122
2035172,382,109
2051177,1240,102
3529563,484,117
3860503,396,127
4219773,1008,417
4438422,702,238
4461657,895,82
5550098,229,99
5668796,450,133
6178557,202,89
6361306,396,83
6648066,1140,115
6657105,3285,1747
7345151,666,311
8076177,527,111
8453903,271,104
8715545,434,263
8994005,134,80
9458918,422,141
9554581,1792,80
10008145,912,431
10163943,119,82
10550785,544,89
346234,616,315
6814205,3353,92
322391,259,171
6235528,1305,112
7407347,677,145
8555949,1195,142
8662425,1416,215
9499180,931,127
11293512,346,145
11576098,2983,87
11735183,1057,82
11917532,4010,96
12006897,405,171
12047540,718,154
12709126,1131,90
13242403,847,116
13411562,1190,124
13958476,7566,157
13980324,264,93
14038231,307,125
422993,1431,949
1187692,1323,228
1988901,642,329
2279429,551,92
2735893,882,549
2755895,5071,85
2961303,2798,109
3299069,10568,90
3886066,1458,87
4115664,468,84
4310719,463,313
5290189,2957,176
5483074,5611,110
6042231,422,109
6213156,427,81
6464445,468,111
6587076,1872,89
6865376,5192,822
7516695,421,116
7657005,6133,314
7777958,352,95
8502086,1462,425
9083810,3724,96
9110928,496,80
9144003,427,127
9186824,901,91
9759669,1491,100
10397769,239,149
12677825,314,103
13436119,317,259
3839038,1482,275
6431373,2010,345
7521264,1625,95
8134148,2848,181
8325591,731,93
8677699,1482,101
10047271,847,83
11349715,698,246
11455875,586,86
11688923,386,164
11857485,3756,364
12019405,525,95
12031432,270,116
12182587,1093,93
13638780,1053,163
115294,1389,145
768532,819,212
1409239,2661,105
1638935,155,174
2630661,433,94
2935105,668,149
4265695,5733,173
4332120,497,288
5227896,421,117
5406566,226,92
5647774,2932,93
7037016,973,127
7506274,4415,146
7975233,970,115
12463171,707,240
12571726,2654,498
12852511,196,128
1875896,381,82
6285467,438,106
7225839,564,82
7400786,372,111
8453915,598,170
9303758,4850,102
9397622,2676,144
11464429,1898,111
11605079,1940,241
11665267,480,119
11686882,1325,107
11722007,1390,166
11885549,1147,144
11899218,788,245
11994246,3725,527
12204829,519,80
13345671,745,178
13361061,1855,136
13845856,631,254
1000333,2947,139
2175721,316,80
2573206,1859,132
2707597,1685,133
2820315,1826,396
4040752,2921,88
4555872,1160,157
4737853,1070,92
5026587,1697,173
5205432,418,84
5214392,758,488
5421256,375,82
5746729,659,124
6410443,412,117
7875818,1794,174
8564390,510,116
8879335,345,84
8980619,3209,156
9019967,342,80
9116200,181,98
9278416,349,87
10830027,1374,538
11009760,630,1237
567258,142,94
11498657,917,142
6950861,242,84
8118190,653,143
8422073,1105,90
10196386,801,90
10234145,693,128
11300217,769,623
11558067,679,167
13771331,4640,382
14069154,447,143
455512,2108,227
1034782,1960,426
2150258,313,97
2409066,1241,85
3039344,2821,305
3559849,851,106
4935073,591,91
5243617,735,84
5776843,2991,120
5800982,247,91
6087651,139,165
7046848,479,167
7518859,141,93
8263218,518,80
8931947,280,130
9168497,4577,113
9546447,148,87
10179202,844,127
12946268,130,245
13359727,208,107
753237,155,123
1805239,291,80
7527705,1341,180
8123895,1774,432
8468344,2032,118
8749561,3341,194
10247678,1417,553
10436734,2818,85
10581324,454,122
11170262,343,90
11188746,2112,94
11270522,670,247
11302159,1609,99
11425717,744,133
11669896,167,148
11713005,1509,176
11744231,384,83
11771289,167,84
11805105,555,95
12215801,627,83
13334517,2596,105
13843233,579,87
14241929,608,126
153059,1410,174
474539,5066,84
662985,1548,86
1474283,2191,124
4062748,1300,130
4711573,236,87
5079723,471,329
5194498,603,111
5325127,407,129
5526439,417,91
5826766,2275,98
6167049,1454,91
6556540,1060,90
6591537,2230,295
6653467,200,84
7116621,3417,108
8651305,229,84
9115218,481,150
11100149,371,175
12554473,1063,91
12721110,478,139
30284,77,99
794308,1158,95
2243166,217,89
11362350,964,87
2573306,293,104
5003446,551,123
5479788,3923,136
6781293,645,112
6830729,2539,90
6949465,1599,123
7607221,474,93
7728293,585,105
8843163,857,214
9211149,407,108
10329800,1687,153
10710641,1359,116
11621119,475,83
11625202,759,102
11686217,1949,95
11776483,459,255
11779120,582,142
12205368,1584,144
13221156,1419,343
13785565,9930,211
13975357,1460,90
118858,767,229
442656,212,82
1844004,379,133
1992317,766,108
3578995,1717,147
3683160,400,178
5523852,454,204
5549044,1219,376
5923478,2532,129
6377003,614,88
7833614,1838,170
9074545,423,115
10380433,470,134
13193763,317,162
1713943,9,87
11196761,1864,108
7719237,1163,287
9032110,802,228
9960067,1127,151
10450958,2693,112
10918876,4486,133
11117617,394,86
11224717,661,317
11232298,3814,310
11280010,796,176
11366821,477,105
11452738,181,118
11564417,262,83
11688325,688,98
11694492,964,300
11920619,1408,80
11999850,633,106
12178015,451,117
12188619,234,147
13371536,2291,109
13836331,4473,191
14239558,368,114
673554,581,98
2946334,10313,240
3990534,776,105
4459549,3126,195
4768661,688,152
5003527,158,85
5193539,514,102
5218265,984,112
5768226,426,83
5773363,281,128
5948827,2008,80
6023852,329,83
6356796,560,120
6882562,357,100
7595741,345,118
8284476,274,96
8355110,1032,142
8395457,364,156
10065179,287,89
10825562,1288,267
12437465,1444,116
12754367,10285,205
14120184,383,172
1423205,201,93
14006053,240,93
14022806,2364,114
2688065,1768,102
6335285,1088,169
7662569,10173,85
7937202,4131,131
8409861,888,86
9362798,1047,139
9604465,1511,303
10160703,830,166
11207604,2389,652
11474012,1158,95
11578978,1718,97
11690503,2422,132
11706079,1942,120
11901369,394,244
11959787,805,153
12121551,163,109
12167867,1263,93
2189032,622,112
2599180,954,85
2886512,214,109
3461451,1637,200
3697036,634,90
5572349,319,92
5644586,764,165
5887044,260,91
5975312,413,99
6656514,4576,253
6663558,893,281
6710154,8418,98
6925505,335,88
7326586,11383,113
7366758,384,117
7438484,795,88
10287223,4080,90
10329711,761,84
10625761,602,127
12604689,450,86
13360400,2375,181
7289613,752,298
7404564,2394,120
7490777,1278,169
7634967,497,97
9630885,2379,172
9900087,2265,108
10759426,597,134
11309936,2635,88
11599312,1469,157
11635575,913,226
11653029,8304,177
11847993,1268,129
11992341,871,149
12038532,421,85
12081435,2309,722
12222337,361,85
14046844,348,126
14082098,2531,149
1861275,791,211
3654136,1672,157
4887892,187,112
5622820,564,81
5675953,764,195
5710770,595,127
6002982,182,98
6342848,500,277
8001025,1268,248
8476900,1303,81
8739383,177,92
10068649,1119,113
10128349,530,85
10521211,3110,170
12871347,156,84
4568876,196,127
12156668,1581,95
825784,369,135
5668519,4211,125
6379006,1073,86
7409411,821,240
7617383,503,274
8433796,643,132
9360879,1577,81
9507278,509,101
10274385,566,85
11344729,679,313
11360855,831,105
11379394,1488,181
11380520,1507,756
11418102,1091,87
11518636,538,135
11524492,1229,83
11738236,318,87
12241506,974,124
45930,461,90
211967,494,98
351162,1263,82
1162760,556,320
1738538,1008,265
1836653,386,97
1993496,1830,310
2525406,231,96
2708861,285,91
3010596,442,99
4507430,1257,99
4675314,562,130
5307366,3227,100
7517187,1685,80
7725061,468,108
7875403,344,84
7942476,174,87
8541628,102,80
10574081,165,81
13086459,918,420
587642,398,81
753403,440,93
2026292,73,155
7224320,1094,90
7563964,420,110
8609813,1039,123
9070888,414,119
9187661,667,129
9228275,4427,152
9972131,944,91
11067260,678,198
11414422,707,92
11578102,364,97
11681898,497,81
11794592,1148,121
12052470,741,105
12054650,225,142
12110606,922,141
12153725,567,88
12158562,549,89
12276131,442,194
14236854,730,174
1589836,1713,140
1994184,1024,273
2695028,920,231
2955323,2797,216
3027440,877,101
4419479,1793,90
4453849,925,90
4636488,2152,86
4854887,784,86
5214623,3713,128
5511479,949,212
5592128,550,361
6280845,1616,91
6439814,803,99
7600949,934,82
9574385,176,91
10119878,1356,81
12675553,472,117
3467987,1658,184
12548461,849,80
4696665,699,113
6125466,9696,154
6974286,608,83
11626927,1105,174
11708571,1985,80
12062207,19552,519
12179595,928,161
13017412,1425,122
14245096,1116,85
14287658,494,83
824582,948,122
1838749,357,85
2131340,642,135
4266016,833,416
5057088,464,287
5178484,1803,212
5582709,800,97
5781249,514,121
5833821,338,104
6293199,2411,435
7168081,694,390
10176288,452,98
10592610,342,97
12762749,981,139
13628838,407,90
51379,3160,234
3991777,2635,169
12177760,2364,99
402435,360,95
7497501,2073,94
8203366,1794,270
9530604,783,94
9991952,427,493
11048369,343,144
11100138,1737,105
11143979,5728,96
11219196,4509,106
11485834,1968,132
11494116,646,81
12040315,1180,150
12832584,656,148
13869349,1618,122
14194111,658,80
14208911,761,92
400153,705,147
4377319,359,129
5313568,2252,83
5415774,5794,133
5998190,264,81
6144409,847,81
7354667,902,85
7914799,427,229
8611512,1141,115
8687877,851,128
8833567,662,121
9398155,154,86
9727879,225,95
10150523,950,159
10407390,981,120
10430155,271,85
10595615,584,99
10643330,168,82
11037780,1178,263
13627750,905,287
13720975,325,121
802717,2685,186
10248371,2125,107
5066504,1477,255
1646319,991,91
5811653,6731,94
6675857,363,104
7004898,607,123
7311312,4115,125
7994331,560,231
8192679,1293,107
8385400,6098,103
9942837,3095,136
10078042,758,93
10254830,2000,91
10726814,1054,136
10751754,2442,144
11345559,485,182
11519791,6193,401
11663293,496,108
11708483,4758,241
11717785,715,97
11847173,710,119
11962183,745,116
12026703,696,95
12182127,1103,136
13441757,2858,139
14195718,343,114
3118132,826,85
3123041,1676,101
3763839,366,374
4087562,1145,90
4407924,928,147
4912425,1520,144
6020129,1066,137
6232976,242,124
6253943,1442,91
6384979,219,86
6683524,503,130
6918817,673,86
7035274,622,116
7207878,265,103
7914059,140,111
9543517,732,96
9657166,284,86
9674562,801,83
9977682,208,143
9994084,1261,98
10181304,566,191
12870192,549,90
13419247,366,150
7671675,995,81
9742322,7612,141
11262816,884,108
11280540,308,128
11292856,290,121
11449575,984,109
11940551,200,118
13737584,316,106
14192454,452,80
802274,3558,287
1599529,737,104
2314370,394,131
2874182,191,114
3267900,530,93
3501042,1432,82
3696783,560,129
3845182,438,87
4045725,459,107
4309041,679,139
5427024,361,133
5860257,616,414
6268253,2477,110
6300039,711,119
6928740,363,167
7235610,1261,82
8633437,1250,111
8762515,1392,193
10704455,324,112
12257401,459,87
12844303,177,93
11956841,2738,116
1389479,1170,122
7123885,395,110
9142971,1496,177
9162385,760,89
11150647,2671,217
11174270,2903,315
11215607,687,147
11557145,992,151
11758824,695,150
11931744,310,93
12228033,1066,134
12568342,1025,155
12713516,627,118
13082582,512,88
13825158,644,219
14300514,458,114
2210054,589,103
3189067,5535,90
3441434,568,83
3891778,1266,143
4399178,1880,159
5016837,5836,89
5373616,471,96
5453040,902,84
5961920,427,97
6299143,365,86
6406873,2558,170
6651847,734,81
6847364,210,81
7648067,466,238
8593707,1210,653
8653484,133,107
8705264,7063,157
9640659,664,183
10694302,2948,138
12985007,2119,128
13941507,148,90
292757,226,242
625324,367,91
2769333,4524,99
7438147,793,99
7719766,1176,91
9197614,1040,157
10274269,339,96
10679321,294,85
11629307,3446,153
11630439,3037,165
11632875,1988,358
11722124,1153,268
11737156,1652,95
11972430,616,136
12058427,1287,165
12077917,751,98
13035622,344,110
14189958,501,90
337607,1374,135
648270,1182,92
4295828,2978,170
4523718,941,108
5145242,1184,90
5937712,3846,91
6324399,3164,152
6461540,371,105
6804737,177,116
7063227,2530,88
7350966,8563,205
7477630,273,89
9629747,2572,438
13317505,3060,155
13352323,239,92
11215756,691,121
11232649,774,95
11405489,3943,98
6717599,2250,130
7331407,848,89
8176265,8817,82
8732390,2299,259
9520551,1001,603
9611531,874,145
10096788,432,93
11160708,899,98
11264144,1863,92
11865268,935,215
11878720,8041,95
11902774,848,88
12200629,730,83
12637829,2258,196
12864180,270,100
397486,3473,154
1005163,1129,80
1512715,784,90
1946579,471,122
2406549,475,176
2785822,1226,143
2880477,1063,93
5139395,4175,172
5437925,300,99
5710590,6079,85
5730442,1682,161
5877570,2949,142
6331859,625,120
6477240,1059,87
6566305,634,87
6603052,313,104
6904526,636,108
7310843,275,122
7384395,421,105
7660839,271,89
8223958,363,82
8489093,773,150
8767792,387,209
9376117,938,267
10265483,1172,769
13544440,37,101
8377734,24636,187
11525558,1274,133
11746883,1954,82
11829965,649,80
11882167,366,119
12081808,2926,271
12181264,537,220
12192950,1007,151
497222,1162,118
804958,394,95
1036914,981,155
5109878,695,102
5307482,221,139
7234994,367,117
7658927,400,91
8081200,571,244
8931640,102,82
9254846,4210,336
9295905,836,157
9842609,1536,297
10134209,742,84
12254209,426,88
169966,173,194
12175599,4167,322
5383182,681,85
799088,2852,89
4841491,2912,101
6850458,4842,623
8471880,444,81
8636721,1351,131
8812404,1928,291
9297446,1264,122
9659395,379,96
11103367,6203,89
11326487,2451,148
11382262,434,194
11444065,1519,82
11451103,5611,504
11597086,590,84
12125549,2595,159
12493355,1426,359
13004621,2655,96
13194244,333,99
13915032,609,143
271885,827,173
324692,426,94
450250,1923,107
1195803,1110,572
2922472,1573,92
4263622,665,451
4426499,569,122
4663236,652,96
4911711,1400,132
4933807,6543,194
5234985,622,92
5899846,535,123
6781421,2375,135
7149930,1034,315
7954352,240,94
7962976,1110,103
8252295,5038,538
8868267,185,112
10141276,479,82
10795559,178,244
13035339,786,100
6217328,677,84
3474960,1185,115
7941689,776,124
8625329,822,121
10298050,489,81
10395621,727,127
10559837,19774,95
10716175,573,101
11228573,1606,95
11287979,768,165
11326047,377,189
11571651,472,100
11579033,668,86
11783959,246,117
11826670,898,111
11965865,4776,371
12131529,2062,116
12179340,785,93
12932272,656,82
13343411,755,85
14251463,1360,105
60336,2229,86
1993334,1111,167
3730135,1358,110
5000568,524,169
5090666,884,196
5576060,938,166
6918143,497,267
7037701,501,90
7142101,1242,83
7310743,443,131
7724758,3093,148
9763520,533,116
9785874,284,198
9960200,175,90
65064,395,112
14026548,1591,89
13128060,818,256
8249493,983,142
9575093,788,95
10553664,12810,109
10665310,3085,172
11027670,730,93
11315533,5213,258
11773555,1187,114
12166834,2449,84
297465,820,90
387278,890,129
6334645,880,120
6587369,977,121
6965906,486,152
7604845,677,401
7795666,438,144
7882676,415,108
8082652,263,81
9806219,224,156
12594263,311,138
12974789,524,98
1763243,1542,180
4064716,7041,228
11226948,5702,193
1978598,854,119
8410191,5173,133
8418031,1039,179
9734397,1533,80
11166306,745,80
11184009,672,99
11547641,315,87
11619721,261,140
11687230,3675,89
11938921,1058,116
12193721,165,84
13820854,2349,602
2074975,531,171
3173666,1917,296
4274822,2068,82
4819468,1957,88
5185505,1300,99
5438580,699,131
5663179,2450,246
5718518,133,109
7056218,1304,156
7193409,415,194
7733283,1353,163
9948027,348,190
10214921,199,80
10407737,1002,93
13655616,460,88
8439934,645,137
8846289,920,142
8964038,510,80
9273394,2747,124
9280840,1485,95
9298001,3727,146
11205325,666,85
11354471,1623,83
11566559,5221,96
11571099,382,109
11868771,1371,478
11898445,2005,174
12168410,860,83
12846966,189,90
12943853,849,114
13337559,1139,116
13844092,1987,129
1188194,764,257
3492627,3538,1533
3646860,621,95
4783158,1012,158
4942562,399,86
5004443,892,96
5047777,1501,151
5428148,1360,82
5669896,585,162
5752258,5820,146
5767443,1146,229
6299897,1297,98
6811641,776,85
6980176,476,125
7518110,820,211
7754832,614,109
8084897,595,93
9105738,1287,104
9698864,694,111
10677016,124,120
10940818,1150,89
13126533,552,117
8024701,911,81
961963,1343,189
2147408,1641,122
5581563,543,306
5725364,1092,212
7351952,2495,122
7444508,1571,92
8983797,785,84
10168477,478,182
10208174,2629,93
11206211,1076,116
11656755,1595,790
11783283,733,91
11897956,5037,97
12051189,294,85
12059528,882,95
12823927,1133,188
13038292,673,178
13319016,1908,184
14009481,1397,234
1882806,799,119
3342849,2076,130
6036059,374,337
6250727,923,290
6902035,272,136
7546454,265,98
7883649,1697,136
8686788,591,110
8927708,733,81
9323238,346,110
9986192,254,83
10516046,192,119
12371627,293,115
12700140,638,222
13017608,448,512
13233798,237,83
8608333,1531,120
6683450,1235,138
7449427,507,155
8426667,635,157
8737913,565,444
10282067,1038,119
10509895,1582,137
11227723,852,306
11312127,222,86
11707191,1401,195
11857192,996,144
12095141,1214,116
13133007,2238,91
13556651,2910,275
13877310,463,132
13971767,5275,109
13994573,933,85
14179728,510,83
140046,527,108
254583,769,144
719259,499,306
795090,282,202
1515851,1286,110
2250248,222,95
2255077,2611,86
2945290,354,104
3210382,249,126
3395023,500,203
4219817,621,177
4260615,329,93
4340914,1393,151
4739961,283,134
4793130,827,81
4854702,1703,117
5617543,362,95
5889382,279,102
6189977,378,150
6700677,638,115
7277370,311,136
7406441,146,85
7736104,5447,318
7827136,85,80
7933507,300,98
8603513,774,175
10824769,315,81
12257607,507,80
13780413,532,163
14209204,431,145
12596,1108,109
1320111,513,286
11286936,1288,113
2586613,1852,86
6156277,459,214
6237903,436,121
9497119,2894,196
9886259,419,115
9947722,975,142
11293009,1139,133
11572429,1097,119
11770236,236,157
11780842,353,152
11783475,8190,1855
12704490,358,115
13012369,514,101
488528,718,93
1718457,780,113
3590031,523,129
3964553,230,103
4488694,1778,131
4820743,1602,121
5136394,1274,335
5229789,637,103
5925590,579,89
6021500,361,108
7034666,281,111
8648917,1870,639
8717672,2820,672
10377045,609,91
14060227,7282,93
11439933,2319,86
448403,1455,140
4595815,118,95
8062005,653,135
8110618,4092,97
8448150,1337,106
9231134,7710,1032
9239631,9019,261
9264033,3109,210
10318059,390,80
11170679,4717,281
11180806,476,135
11475119,1335,155
11607262,1229,111
11968537,482,99
12147413,1344,285
12156915,876,364
12228441,701,87
12703261,845,138
13193460,1541,135
13409805,484,80
13663902,403,103
566580,510,143
686779,591,103
710308,1418,142
1289779,694,160
1457124,324,109
2133108,1161,92
4563564,1670,158
5206693,514,84
5223769,902,92
6028071,440,148
6171853,207,184
6220638,258,139
6713512,558,132
6725243,511,111
7294005,423,92
7617824,2855,155
8561978,405,145
8581319,357,253
8703858,526,102
9080067,217,254
9101805,1195,385
9272616,905,93
9290228,1840,167
10364727,454,93
12238241,319,109
12520517,2369,231
12673517,395,351
14276007,64,228
11612418,771,84
6887799,873,97
8219651,389,88
9239821,1313,219
9372570,1950,158
11116016,1090,133
11233319,1854,245
11684447,878,90
11956390,3173,148
12088593,1186,109
12469887,1772,81
13077439,1562,123
13445226,593,98
13794255,348,137
276543,167,83
1385791,375,122
2285335,827,136
2872018,602,238
3555237,584,135
4280771,473,114
4339747,1146,267
5062264,1381,307
5156302,380,80
6497745,1580,93
6599068,1631,97
6945558,1489,103
7014187,1120,84
7256189,234,81
7874314,355,155
7981232,566,117
8592328,790,128
8776322,296,87
10040601,1353,93
10279222,174,88
10546614,1270,234
11113011,190,333
13742839,696,108
929203,6890,145
1490080,1188,96
4182978,1325,101
4757978,3700,132
9446093,1572,126
11210721,1714,111
11325505,455,150
11576630,1909,203
11665743,719,89
11743117,2971,118
11913865,388,94
12025596,291,102
2858034,1465,92
3760590,162,84
4450821,10562,213
4587519,759,321
5138809,503,95
5412843,939,360
5472489,2305,200
5771292,640,96
5948041,140,89
6478766,1187,159
6637613,2366,172
6779666,360,123
6946023,130,120
8206955,1468,237
8388456,1274,234
8624137,539,126
9931320,552,236
12478833,527,144
2516613,288,95
11350221,911,173
13576591,386,82
69843,834,118
4797843,1426,102
5653069,1235,97
7620549,1374,150
8361492,1015,85
8849411,1144,87
9349475,1486,680
10808108,641,334
10946280,1852,139
10947428,1033,140
10989504,707,85
11211093,186,86
11213069,1278,130
11562656,455,83
11610531,1659,116
11741396,743,143
11824684,815,518
11850035,2642,173
11868824,573,88
11968165,834,205
12055867,299,92
13956062,250,93
318695,288,85
2229497,2094,187
2589595,404,129
4099718,2365,117
4101462,531,149
4330500,621,183
4678964,380,86
4693137,1645,91
5150737,281,94
5165646,383,99
5808940,555,259
6226106,464,170
6852552,350,184
6945438,279,99
8040965,12823,1643
8882834,372,177
9106463,398,118
10366792,4040,81
13099045,1782,150
202450,272,142
2320706,221,121
12010936,510,148
11127097,386,100
6755499,2129,106
6841373,675,134
7155374,1539,149
8429580,1354,91
9887853,289,93
10131913,1275,131
11155886,2860,93
11268187,444,156
11527454,1097,573
11683605,1858,99
11691607,507,90
11704153,1060,109
11748891,313,128
11865205,2518,185
12094449,508,88
13425556,474,81
13826151,766,134
13882619,277,106
13961707,682,90
13989257,263,117
839090,1304,82
2445757,6602,500
4175520,335,87
4832830,1120,106
4960868,558,114
5225652,1290,155
5605725,831,97
6149331,417,111
8188217,379,232
9372637,295,82
10331528,406,89
14283841,502,204
5424826,690,105
1438597,739,176
1118571,2636,215
1293362,3801,121
5584258,2522,193
7421659,959,111
7630718,758,104
8398546,2694,82
9202430,349,82
9353595,769,90
9372867,1987,797
10316249,585,204
10665519,786,206
10718058,467,105
10749961,3292,677
11119266,442,145
11362803,1037,290
11551200,1129,448
12117502,4665,223
12175432,1883,104
12570574,3306,83
13028192,498,113
13806000,783,209
13947445,3113,100
14005237,115,282
14059212,2793,118
4079206,7104,303
4390890,245,102
5564101,452,252
5771153,658,94
6250950,880,640
